stimulus_id,prompt_group,phrasing_id,cell_id,family,direction,frame_type,negation,concept,concept_number,split,other_concept,carrier,carrier_order,target,similarity_to_this_concept,max_similarity,n_prompt_tokens,prompt
G3_milk_c6,G3|milk|6,G3,mental_imp_syn,mental,away,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not consider milk."
H1_milk_c6,H1|milk|6,H1,output_imp_syn,output,away,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not mention milk."
H2_milk_c6,H2|milk|6,H2,output_imp_syn,output,away,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not write milk."
I1_milk_c6,I1|milk|6,I1,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: set milk aside."
I2_milk_c6,I2|milk|6,I2,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: skip past milk."
I3_milk_c6,I3|milk|6,I3,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: pass over milk."
I4_milk_c6,I4|milk|6,I4,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: leave milk out."
I5_milk_c6,I5|milk|6,I5,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,31,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: ignore milk."
J1_milk_c6,J1|milk|6,J1,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,31,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: disregard milk."
J2_milk_c6,J2|milk|6,J2,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,31,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: discount milk."
J3_milk_c6,J3|milk|6,J3,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: de-emphasize milk."
J4_milk_c6,J4|milk|6,J4,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: disattend milk."
K1_milk_c6,K1|milk|6,K1,relevance_decl_none,relevance,away,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,35,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is beside the point here."
K2_milk_c6,K2|milk|6,K2,relevance_decl_none,relevance,away,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is extraneous here."
K3_milk_c6,K3|milk|6,K3,relevance_decl_none,relevance,away,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,35,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk belongs to a different task."
L1_milk_c6,L1|milk|6,L1,relevance_decl_morph,relevance,away,declarative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,35,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is irrelevant to this task."
L2_milk_c6,L2|milk|6,L2,relevance_decl_morph,relevance,away,declarative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,37,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is unrelated to what you are writing."
L3_milk_c6,L3|milk|6,L3,relevance_decl_morph,relevance,away,declarative,morphological,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,35,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is immaterial to this task."
M1_milk_c6,M1|milk|6,M1,relevance_decl_syn,relevance,away,declarative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is not relevant to this task."
M2_milk_c6,M2|milk|6,M2,relevance_decl_syn,relevance,away,declarative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk does not matter here."
N1_milk_c6,N1|milk|6,N1,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,31,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: juggle milk."
N2_milk_c6,N2|milk|6,N2,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,31,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: laminate milk."
N3_milk_c6,N3|milk|6,N3,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: notarize milk."
N4_milk_c6,N4|milk|6,N4,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: braise milk."
N5_milk_c6,N5|milk|6,N5,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,31,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: centrifuge milk."
P1_milk_c6,P1|milk|6,P1,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not juggle milk."
P2_milk_c6,P2|milk|6,P2,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not laminate milk."
P3_milk_c6,P3|milk|6,P3,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not notarize milk."
P4_milk_c6,P4|milk|6,P4,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not braise milk."
P5_milk_c6,P5|milk|6,P5,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not centrifuge milk."
Q1_milk_c6,Q1|milk|6,Q1,nonce_imp_none,nonce,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: glorf milk."
Q2_milk_c6,Q2|milk|6,Q2,nonce_imp_none,nonce,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: flarn milk."
Q3_milk_c6,Q3|milk|6,Q3,nonce_imp_none,nonce,neutral,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: vusk milk."
R1_milk_c6,R1|milk|6,R1,nonce_imp_syn,nonce,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not glorf milk."
R2_milk_c6,R2|milk|6,R2,nonce_imp_syn,nonce,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not flarn milk."
R3_milk_c6,R3|milk|6,R3,nonce_imp_syn,nonce,neutral,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not vusk milk."
S1_milk_c6,S1|milk|6,S1,nonce_decl_none,nonce,neutral,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,37,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is glorfy to this task."
S2_milk_c6,S2|milk|6,S2,nonce_decl_none,nonce,neutral,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is flarny to this task."
S3_milk_c6,S3|milk|6,S3,nonce_decl_none,nonce,neutral,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is vusky to this task."
